100262	11	79
100263	0	1
100264	0	1
100265	0	101
100266	0	101
100267	0	1
100268	0	1
100269	84	1549
10027	0	101
100270	1	101
100271	0	1
100272	0	101
100273	0	101
100274	1	121
100275	0	1
100276	0	1
100277	0	101
100278	0	1
100279	0	1
10028	0	101
100280	0	101
100281	2	103
100282	0	1
100283	0	1
100284	0	101
100285	2	33
100286	1	1
100287	2	3
100288	0	1
100289	0	1
100290	0	1
100291	0	1
100292	0	1
100293	1	3
100294	4	45
100295	1	3
100296	0	1
100297	0	1
100298	0	1
100299	0	1
1003	10	558
10030	0	101
100300	0	101
100301	0	1
100302	1	71
100303	0	101
100304	0	101
100305	0	1
100306	0	101
100307	1	109
100308	0	1
100309	0	1
10031	0	1
100310	0	1
100311	1	1
100312	0	1
100313	0	1
100314	0	1
100315	0	1
100316	0	1
100317	0	101
100318	8	233
100319	0	1
10032	0	101
100320	4	16
100321	0	101
100322	0	1
100323	1	1
100324	0	1
100325	0	1
100326	0	1
100327	0	1
100328	0	103
100329	0	1
10033	0	1
100330	1	31
100331	0	1
100332	0	1
100333	0	1
100334	0	1
100335	0	101
100336	0	1
100337	0	1
100338	0	101
100339	1	11
10034	0	101
100340	0	1
100341	0	1
100342	0	1
100343	0	1
100344	0	1
100345	2	11
100346	1	11
100347	0	101
100348	0	1
100349	0	1
10035	0	1
100350	0	1
100351	2	1
100352	0	1
100353	0	101
100354	0	1
100355	0	1
100356	0	1
100357	1	1
100358	0	1
100359	0	1
10036	1	121
100360	2	133
100361	0	1
100362	0	1
100363	0	1
100364	0	1
100365	0	1
100366	0	101
100367	0	1
100368	0	1
100369	2	41
10037	0	101
100370	0	1
100371	6	46
100372	0	1
100373	1	21
100374	0	1
100375	0	101
100376	0	1
100377	0	1
100378	0	1
100379	0	101
10038	0	1
100380	0	1
100381	0	1
100382	0	101
100383	1	36
100384	0	1
100385	0	1
100386	0	101
100387	0	1
100388	0	1
100389	0	101
10039	0	1
100390	0	101
100391	0	101
100392	0	1
100393	0	1
100394	0	1
100395	0	1
100396	0	101
100397	0	1
100398	0	1
100399	0	1
1004	2	121
10040	0	1
100400	0	1
100401	0	101
100402	0	1
100403	0	101
100404	0	1
100405	0	1
100406	2	101
100407	0	1
100408	2	103
100409	0	1
10041	0	101
100410	0	1
100411	1	9
100412	1	111
100413	1	11
100414	0	101
100415	0	1
100416	0	101
100417	1	1
100418	0	1
100419	0	101
10042	0	101
100420	0	1
100421	0	101
100422	0	1
100423	0	101
100424	0	101
100425	0	1
100426	1	11
100427	1	43
100428	0	1
100429	1	111
10043	0	1
100430	1	21
100431	3	131
100432	0	1
100433	0	101
100434	2	33
100435	0	1
100436	0	1
100437	0	101
100438	0	1
100439	0	1
10044	0	1
100440	0	101
100441	0	1
100442	0	101
100443	0	101
100444	0	101
100445	0	101
100446	0	1
100447	0	1
100448	0	1
100449	0	1
10045	0	1
100450	0	1
100451	0	1
100452	0	1
100453	0	101
100454	3	23
100455	1	1
100456	0	1
100457	0	1
100458	0	101
100459	0	1
10046	0	1
100460	2	143
100461	0	1
100462	0	1
100463	0	1
100464	0	1
100465	0	1
100466	0	1
100467	0	1
100468	0	1
100469	1	21
10047	0	1
100470	1	1
100471	0	1
100472	0	1
100473	0	1
100474	0	101
100475	0	1
100476	0	1
100478	0	101
100479	1	113
10048	0	1
100480	0	1
100481	0	1
100482	0	1
100483	0	1
100484	0	1
100485	0	1
100486	0	1
100487	0	1
100488	0	1
100489	0	1
10049	7	257
100490	0	101
100491	0	1
100492	0	1
100493	0	1
100494	1	1
100495	0	1
100496	0	1
100497	1	11
100498	0	1
100499	0	1
1005	0	1
10050	3	7
100500	0	1
100501	0	1
100502	1	121
100503	0	1
100504	0	1
100505	0	101
100506	1	61
100507	0	1
100508	0	1
100509	0	1
10051	0	101
100510	0	1
100511	0	1
100512	0	1
100513	0	1
100514	0	1
100515	0	1
100516	0	1
100517	1	1
100518	0	1
100519	1	23
10052	0	101
100520	0	1
100521	0	1
100522	0	101
100523	1	13
100524	0	1
100525	0	1
100526	0	1
100527	0	1
100528	0	1
100529	0	1
10053	0	1
100530	0	1
100531	0	1
100532	1	21
100533	2	141
100534	0	101
100535	0	1
100536	0	1
100537	6	91
100538	0	101
100539	1	41
10054	0	101
100540	0	1
100541	0	1
100542	0	1
100543	0	1
100544	0	1
100545	0	101
100546	0	101
100547	0	101
100548	2	33
100549	0	1
10055	0	1
100550	0	101
100551	0	101
100552	1	43
100553	0	1
100554	0	1
100555	0	1
100556	0	1
100557	1	21
100558	0	1
100559	1	11
10056	0	1
100560	0	1
100561	0	1
100562	0	7
100563	0	1
100564	0	1
100565	0	1
100566	0	1
100567	0	1
100568	0	1
100569	0	1
10057	0	101
100570	1	119
100571	0	1
100572	0	1
100573	1	31
100574	1	1
100575	1	111
100576	0	1
100577	0	1
100578	0	1
100579	0	1
10058	0	1
100580	0	1
100581	0	1
100582	0	1
100583	1	121
100584	0	1
100585	0	1
100586	1	1
100587	2	37
100588	2	13
100589	0	1
10059	0	101
100590	0	1
100591	0	101
100592	1	23
100593	0	1
100594	0	1
100595	0	1
100596	0	1
100597	1	101
100598	3	41
100599	0	101
1006	0	1
10060	0	1
100600	0	1
100601	0	1
100602	0	1
100603	0	1
100604	0	1
100605	0	1
100606	0	1
100607	0	1
100608	2	107
100609	0	101
100610	0	1
100611	1	101
100612	0	1
100613	0	1
100614	0	1
100615	1	1
100616	0	1
100617	0	1
100618	0	101
100619	8	80
10062	0	101
100620	1	1
100621	0	101
100622	0	1
100623	0	1
100624	0	1
100625	0	101
100626	0	1
100627	1	101
100628	0	1
100629	0	1
10063	0	101
100630	0	1
100631	0	1
100632	1	111
100633	1	1
100634	0	1
100635	0	1
100636	0	1
100637	1	13
100638	0	1
100639	0	1
10064	0	101
100640	0	1
100641	0	1
100642	1	31
100643	1	21
100644	0	1
100645	1	11
100646	0	1
100647	0	1
100648	0	1
100649	0	1
10065	0	101
100650	0	1
100651	0	1
100652	0	1
100653	0	1
100654	1	23
100655	0	1
100656	0	1
100657	0	101
100658	0	1
100659	0	1
10066	0	101
100660	1	21
100661	0	101
100662	0	1
100663	0	1
100664	0	1
100665	0	1
100666	0	1
100667	0	1
100668	0	1
100669	0	1
10067	0	101
100670	0	1
100671	0	1
100672	0	1
100673	0	1
100674	0	101
100675	0	1
100676	1	21
100677	0	1
100678	0	1
100679	0	101
10068	0	1
100680	0	1
100681	2	113
100682	0	1
100683	0	1
100684	0	101
100685	0	1
100686	0	1
100687	3	125
100688	0	1
100689	0	1
10069	0	101
100690	1	41
100691	0	1
100692	0	1
100693	0	101
100694	0	1
100695	0	1
100696	0	1
100697	0	101
100698	0	1
100699	0	1
10070	0	1
100700	4	75
100701	0	101
100702	0	1
100703	0	1
100704	1	121
100705	1	21
100706	0	1
100707	1	21
100708	0	1
100709	0	1
10071	0	101
100710	0	101
100711	1	111
100712	0	1
100713	0	1
100714	1	11
100715	0	1
100716	1	51
100717	0	1
100718	0	1
100719	0	1
10072	0	101
100720	0	101
100721	0	1
100722	0	1
100723	0	1
100724	2	65
100725	0	1
100726	0	101
100727	0	1
100728	0	1
100729	0	1
10073	0	1
100730	0	1
100731	0	1
100732	0	1
100733	0	1
100734	3	21
100735	1	11
100736	0	1
100737	0	1
100738	0	1
100739	0	1
10074	1	101
100740	2	81
100741	0	1
100742	0	1
100743	0	1
100744	0	1
100745	3	101
100746	0	1
100747	0	1
100748	0	1
100749	0	1
10075	0	101
100750	0	1
100751	1	11
100752	0	101
100753	0	1
100754	1	1
100755	0	1
100756	0	1
100757	0	1
100758	1	11
100759	0	1
10076	2	491
100760	0	1
100761	0	101
100762	0	1
100763	0	1
100764	0	1
100765	0	1
100766	0	1
100767	1	11
100768	0	1
100769	0	1
10077	0	1
100770	0	101
100771	0	101
100772	1	101
100773	0	101
100774	1	3
100775	0	1
100776	0	1
100777	0	101
100778	0	1
100779	1	13
100780	1	1
100781	0	101
100782	5	92
100783	0	1
100784	0	1
100785	0	101
100786	0	1
100787	0	1
100788	0	101
100789	0	1
10079	0	1
100790	0	1
100791	0	1
100792	0	1
100793	1	31
100794	1	29
100795	0	1
100796	0	101
100797	0	1
100798	1	1
100799	0	101
1008	0	101
10080	0	101
100800	1	23
100801	0	1
100802	1	101
100803	0	1
100804	0	1
100805	0	101
100806	0	1
100807	1	13
100808	1	111
100809	0	101
10081	0	101
100810	0	1
100811	0	1
100812	0	1
100813	0	1
100814	0	101
100815	0	1
100816	0	1
100817	1	11
100818	0	101
100819	2	23
100820	0	1
100821	0	1
100822	0	1
100823	0	101
100824	0	1
100825	0	1
100826	0	1
100827	0	1
100828	0	1
100829	0	1
10083	1	111
100830	0	1
100831	0	1
100832	0	1
100833	0	1
100834	0	1
100835	0	1
100836	0	101
100837	0	101
100838	0	1
100839	0	101
100840	0	1
100841	1	11
100842	1	1
100843	0	1
100844	0	1
100845	0	1
100846	0	1
100847	0	1
100848	0	101
100849	1	141
10085	1	1
100850	0	1
100851	0	1
100852	0	1
100853	1	1
100854	0	1
100855	0	1
100856	0	1
100857	1	13
100858	1	31
100859	0	101
10086	1	101
100860	0	1
100861	1	101
100862	0	1
100863	0	1
100864	0	1
100865	0	1
100866	2	43
100867	0	1
100868	0	101
100869	0	1
10087	0	101
100870	0	1
100871	0	1
100872	1	21
100873	0	1
100874	1	101
100875	0	101
100876	1	21
100877	0	1
100878	0	1
100879	0	1
10088	1	111
100880	0	1
100881	0	1
100882	2	3
100883	1	101
100884	0	1
100885	0	101
100886	0	101
100887	0	101
100888	0	1
100889	0	1
10089	0	1
100890	0	101
100891	0	1
100892	4	65
100893	0	1
100894	0	1
100895	7	23
100896	1	1
100897	0	101
100898	0	1
100899	0	1
10090	0	101
100900	0	1
100901	0	1
100902	0	1
100903	0	1
100904	0	1
100905	5	180
100906	0	101
100907	0	1
100908	2	13
100909	0	101
10091	0	101
100910	0	1
100911	1	21
100912	0	1
100913	0	1
100914	0	101
100915	0	1
100916	1	1
100917	0	101
100918	0	101
100919	1	73
10092	0	1
100920	0	1
100921	0	1
100922	0	1
100923	0	1
100924	0	1
100925	0	1
100926	0	1
100927	0	1
100928	2	131
100929	0	1
10093	0	101
100930	0	1
100931	0	1
100932	1	13
100933	2	31
100934	0	1
100935	0	1
100936	2	121
100937	0	101
100938	0	1
100939	0	1
10094	7	133
100940	0	101
100941	0	1
100942	1	1
100943	0	1
100944	0	1
100945	0	101
100946	0	101
100947	0	1
100948	0	1
100949	0	1
10095	0	101
100950	0	101
100951	0	1
100952	1	11
100953	0	101
100954	0	1
100955	0	1
100956	0	1
100957	0	1
100958	0	101
100959	0	1
10096	0	101
100960	0	1
100961	0	1
100962	0	1
100963	0	1
100964	0	1
100965	1	11
100966	0	1
100967	8	180
100968	0	1
100969	1	1
10097	0	101
100970	0	1
100971	1	21
100972	0	1
100973	0	1
100974	0	101
100975	0	1
100976	0	1
100977	0	1
100978	0	1
100979	0	101
10098	0	1
100980	0	1
100981	0	1
100982	0	1
100983	0	1
100984	0	101
100985	3	11
100986	7	163
100987	0	101
100988	1	111
100989	0	1
10099	0	101
100990	0	1
100991	0	1
100992	0	1
100993	0	1
100994	0	1
100995	0	1
100996	0	1
100997	0	1
100998	1	13
100999	0	1
101	0	101
1010	0	101
10100	1	41
101000	0	1
101001	0	1
101002	0	1
101003	0	101
101004	0	1
101005	3	137
101006	1	11
101007	0	1
101008	1	11
101009	0	1
10101	0	101
101010	0	101
101011	0	1
101012	1	103
101013	0	1
101014	0	1
101015	0	1
101016	0	1
101017	0	101
101018	0	101
101019	0	1
10102	1	163
101020	0	1
101021	0	1
101022	0	1
101023	0	1
101024	0	1
101025	0	1
101026	0	1
101027	0	1
101028	0	101
101029	0	1
10103	0	1
101030	0	1
101031	0	1
101032	2	123
101033	0	1
101034	0	1
101035	0	101
101036	0	1
101037	0	1
101038	0	1
101039	0	1
10104	0	101
101040	0	1
101041	0	1
101042	0	1
101043	0	1
101044	0	1
101045	0	101
101046	0	1
101047	0	101
101048	0	1
101049	0	1
10105	0	1
101050	0	1
101051	1	111
101052	0	1
101053	0	101
101054	0	1
101055	0	1
101056	0	1
101057	1	21
101058	0	1
101059	0	1
10106	0	101
101060	1	11
101061	0	101
101062	0	1
101063	0	1
101064	0	1
101065	0	101
101066	0	1
101067	0	1
101068	0	1
101069	0	1
10107	0	101
101070	0	101
101071	0	1
101072	0	1
101073	0	1
101074	0	1
101075	0	101
101076	0	1
101077	0	101
101078	0	1
101079	0	1
10108	1	73
101080	0	1
101081	1	111
101082	0	1
101083	0	1
101084	0	101
101085	0	1
101086	0	1
101087	0	1
101088	0	1
101089	0	1
10109	0	101
101090	0	1
101091	0	1
101092	0	1
101093	0	1
101094	0	1
101095	0	1
101096	0	1
101097	0	1
101098	0	1
101099	0	101
1011	9	1106
10110	0	101
101100	0	1
101101	2	41
101102	0	101
101103	0	1
101104	0	1
101105	0	1
101106	0	101
101107	0	1
101108	0	1
101109	0	1
10111	0	1
101110	0	1
101111	0	1
101112	0	101
101113	0	1
101114	0	101
101115	0	1
101116	0	1
101117	0	1
101118	0	101
101119	0	101
10112	0	1
101120	0	1
101121	1	139
101122	1	101
101123	0	1
101124	0	1
101125	1	1
101126	0	101
101127	0	101
101128	1	26
101129	0	1
10113	0	101
101130	0	1
101131	0	1
101132	0	101
101133	0	101
101134	0	1
101135	0	101
101136	0	1
101137	1	131
101138	0	1
101139	0	101
10114	1	303
101140	0	1
101141	0	1
101142	0	1
101143	0	1
101144	0	1
101145	0	1
101146	0	1
101147	1	1
101148	0	101
101149	0	1
10115	0	101
101150	0	1
101151	1	21
101152	0	1
101153	0	1
101154	0	1
101155	0	1
101156	0	101
101157	4	117
101158	0	1
101159	0	101
10116	0	1
101160	0	1
101161	0	1
101162	0	101
101163	0	1
101164	0	1
101165	1	11
101166	0	1
101167	0	1
101168	0	1
101169	0	101
10117	0	1
101170	0	1
101171	0	1
101172	0	1
101173	0	1
101174	1	101
101175	7	5
101176	0	101
101177	0	101
101178	0	1
101179	0	1
10118	0	101
101180	2	33
101181	0	101
101182	0	101
101183	0	1
101184	1	101
101185	0	1
101186	0	1
101187	1	51
101188	0	1
101189	0	1
10119	0	103
101190	0	1
101191	0	1
101192	1	141
101193	0	1
101194	0	1
101195	0	101
101196	0	1
101197	0	101
101198	0	101
101199	0	101
1012	0	101
10120	0	1
101200	0	1
101201	0	1
101202	0	1
101203	3	121
101204	0	1
101205	0	1
101206	0	1
101207	0	1
101208	0	1
10121	0	101
101210	0	1
101211	0	101
101212	0	1
101213	0	1
101214	0	1
101215	0	1
101216	0	1
101217	0	1
101218	0	101
101219	0	1
10122	0	101
101220	0	1
101221	1	1
101222	0	1
101223	0	1
101224	0	1
101225	0	101
101226	0	1
101227	0	1
101228	8	47
101229	0	1
10123	1	71
101230	0	101
101231	0	1
101232	0	1
101233	0	1
101234	1	11
101235	0	1
101236	0	1
101237	0	1
101238	0	1
101239	0	1
10124	0	1
101240	0	1
101241	0	1
101242	0	1
101243	0	101
101244	0	1
101245	2	1
101246	0	1
101247	0	101
101248	0	101
101249	0	101
10125	1	101
101250	1	1
101251	7	71
101252	0	101
101253	0	1
101254	2	21
101255	0	1
101256	1	13
101257	0	101
101258	0	1
101259	2	101
10126	0	101
101260	1	11
101261	3	159
101262	0	1
101263	0	1
101264	1	13
101265	0	1
101266	0	1
101267	0	1
101268	0	1
101269	0	1
10127	5	29
101270	1	101
101271	0	1
101272	0	1
101273	0	1
101274	0	1
101275	0	101
101276	1	1
101277	0	1
101278	0	1
101279	2	5
10128	0	101
101280	0	1
101281	0	1
101282	1	11
101283	0	101
101284	0	1
101285	0	1
101286	0	1
101287	1	99
101288	0	1
101289	0	1
10129	0	1
101290	0	1
101291	0	1
101292	1	11
101293	0	1
101294	0	1
101295	0	1
101296	0	1
101297	0	1
101298	0	1
101299	0	101
1013	0	1
10130	0	101
101300	6	89
101301	0	1
101302	0	101
101303	0	1
101304	0	1
101305	0	1
101306	0	1
101307	0	1
101308	0	101
101309	0	1
10131	1	51
101310	0	101
101311	0	1
101312	0	1
101313	0	1
101314	0	1
101315	0	101
101316	0	1
101317	0	1
101318	6	57
101319	0	1
10132	0	101
101320	0	1
101321	0	1
101322	0	1
101323	1	111
101324	0	1
101325	0	1
101326	0	1
101327	0	101
101328	0	1
101329	0	1
10133	0	101
101330	0	1
101331	0	1
101332	0	101
101333	0	1
101334	0	1
101335	0	1
101336	0	1
101337	12	483
101338	0	101
101339	0	1
10134	0	1
101340	0	1
101341	1	121
101342	0	1
101343	0	1
101344	0	1
101345	0	1
101346	2	11
101347	0	1
101348	0	1
101349	0	1
10135	10	326
101350	0	1
101351	0	1
101352	0	1
101353	0	1
101354	1	1
101355	0	1
101356	0	101
101357	0	1
101358	0	1
101359	0	1
10136	0	101
101360	0	1
101361	0	101
101362	0	1
101363	0	1
101364	0	1
101365	0	1
101366	0	1
101367	0	101
101369	0	1
101370	0	101
101371	0	1
101372	1	11
101373	0	103
101374	0	1
101375	1	44
101376	0	1
101377	0	1
101378	0	101
101379	0	1
10138	1	143
101380	8	111
101381	0	1
101382	0	1
101383	0	1
101384	1	21
101385	1	11
101386	1	103
101387	0	1
101388	0	1
101389	0	101
10139	0	1
101390	0	101
101391	0	1
101392	0	1
101393	2	101
101394	2	111
101395	0	1
101396	0	1
101397	0	1
101398	0	1
101399	0	1
1014	0	101
10140	0	101
101400	0	1
101401	0	1
101402	0	1
101403	0	1
101404	1	111
101405	8	136
101406	0	1
101407	9	105
101408	0	1
101409	0	1
10141	1	41
101410	0	1
101411	0	1
101412	0	1
101413	0	1
101414	0	1
101415	0	1
101416	0	1
101417	0	1
101418	0	1
101419	0	1
10142	0	1
101420	0	1
101421	0	1
101422	0	101
101423	0	101
101424	4	85
101425	0	1
101426	1	3
101427	1	101
101429	0	101
10143	0	101
101430	0	1
101431	0	1
101432	0	101
101433	1	1
101434	0	1
101435	0	1
101436	0	101
101438	0	1
101439	0	1
10144	0	1
101440	0	1
101441	0	1
101442	0	1
101443	0	101
101444	0	101
101445	0	101
101446	0	1
101447	0	101
101448	0	1
101449	1	129
101450	0	1
101451	0	1
101452	1	21
101453	0	1
101454	1	101
101455	1	33
101456	0	1
101457	0	1
101458	0	1
101459	0	1
10146	0	1
101460	2	103
101461	0	1
101462	0	1
101463	0	1
101464	0	1
101465	1	1
101466	0	1
101467	0	1
101468	2	21
101469	0	101
10147	1	113
101470	0	1
101471	0	101
101472	0	101
101473	0	1
101474	0	1
101475	0	101
101476	0	1
101477	0	1
101478	0	1
101479	0	1
10148	2	41
101480	0	1
101481	0	1
101482	0	1
101483	0	1
101484	0	1
101485	0	101
101486	0	101
101487	0	1
101488	0	1
10149	0	1
101490	1	111
101491	0	1
101492	0	1
101493	0	1
101494	0	101
101495	5	105
101496	0	1
101497	0	1
101498	0	1
101499	0	101
1015	2	75
10150	1	21
101500	0	1
101501	1	13
101502	1	11
101503	0	1
101504	0	101
101505	0	1
101506	0	1
101507	0	1
101509	0	101
10151	0	101
101510	0	1
101511	0	1
101512	0	101
101513	0	1
101514	0	1
101515	0	1
101516	0	1
101517	0	1
101518	2	13
101519	0	1
10152	0	101
101521	0	1
101522	0	1
101523	0	1
101524	0	101
101525	0	1
101526	2	173
101527	0	1
101528	0	101
101529	0	101
10153	0	101
101530	0	1
101531	0	1
101532	0	1
101533	0	1
101534	0	1
101535	0	1
101536	0	101
101537	1	21
101538	0	1
101539	1	3
10154	0	1
101540	0	1
101541	0	1
101542	0	101
101543	0	1
101544	0	1
101545	0	1
101546	0	101
101547	0	1
101548	0	1
10155	2	163
101550	0	1
101551	0	101
101552	2	1
101553	0	1
101554	0	1
101555	0	101
101556	0	1
101557	0	1
101558	0	1
101559	0	1
10156	1	113
101560	1	111
101561	0	1
101562	0	101
101563	0	1
101564	0	1
101565	0	1
101566	0	1
101567	0	1
101568	0	1
101569	0	1
10157	0	101
101570	0	1
101571	0	1
101572	0	1
101573	0	1
101574	0	1
101575	0	101
101576	0	1
101577	0	1
101578	0	1
101579	0	1
101580	42	676
101581	6	55
101582	0	1
101583	0	1
101584	0	1
101585	0	1
101586	1	103
101587	0	1
101588	0	1
101589	0	1
10159	0	1
101590	0	1
101591	0	101
101592	0	1
101593	0	1
101594	0	1
101595	0	1
101596	0	1
101597	0	101
101598	0	101
101599	0	1
1016	0	101
10160	0	1
101600	0	1
101601	0	1
101602	0	101
101603	0	101
101604	0	101
101605	0	101
101606	1	1
10161	0	101
10162	0	1
10163	1	111
10164	0	101
10165	0	1
10166	0	1
10167	0	1
10168	0	101
10170	1	11
10171	5	353
10172	0	101
10173	0	1
10174	0	101
10175	0	101
10176	0	101
10177	0	1
10178	0	1
10179	0	1
1018	1	121
10180	0	1
10181	1	183
10182	0	1
10183	0	101
10184	0	101
10186	0	1
10187	1	73
10188	0	101
10189	1	113
1019	0	101
10190	0	101
10191	0	1
10192	0	1
10193	0	101
10194	0	1
10195	0	101
10196	0	1
10198	0	1
10199	0	1
102	1	151
1020	0	101
10200	0	1
10201	1	141
10202	0	1
10203	0	101
10204	0	101
10205	0	1
10206	0	101
10207	0	1
10208	0	101
10209	0	101
1021	2	313
10210	3	131
10211	0	101
10212	0	101
10213	0	101
10214	0	1
10215	0	1
10216	9	401
10217	0	1
10218	0	1
10219	0	1
1022	0	1
10220	0	101
10222	0	101
10223	0	101
10224	0	101
10225	1	181
10226	0	1
10227	1	101
10228	0	101
10229	0	1
1023	0	101
10230	0	1
10231	0	1
10232	2	157
10233	0	1
10234	0	1
10235	0	1
10236	0	101
10237	0	1
10238	0	1
10239	0	1
1024	0	101
10240	2	163
10241	0	101
10242	0	101
10244	0	101
10245	0	101
10246	0	1
10248	0	1
10249	0	1
1025	0	101
10250	0	101
10251	0	1
10252	0	1
10253	1	117
10254	0	1
10255	1	203
10256	0	101
10258	0	101
10259	0	101
1026	0	101
10260	0	1
102605	0	1
102606	0	1
102607	0	101
102608	0	1
102609	0	1
10261	0	101
102610	0	101
102611	1	11
102612	0	1
102613	0	101
102614	8	51
102615	0	1
102616	0	1
102617	0	1
102618	0	1
102619	1	1
10262	0	1
102620	0	101
102621	0	101
102622	0	1
102623	0	1
102624	0	1
102625	0	1
102626	0	1
102627	0	1
102628	0	1
102629	1	1
10263	0	1
102630	0	1
102631	0	1
102632	0	1
102633	0	101
102634	0	1
102635	0	1
102636	0	101
102637	6	157
102638	0	1
102639	0	1
10264	0	101
102640	0	1
102641	0	101
102642	0	1
102643	0	1
102644	1	21
102645	0	1
102646	2	49
102647	2	113
102648	0	1
102649	0	1
10265	1	121
102650	1	1
102651	0	1
102652	0	1
102653	0	1
102654	0	1
102655	0	1
102656	0	1
102657	1	123
102658	0	1
102659	0	101
10266	0	101
102660	0	1
102661	0	101
102662	0	1
102663	0	1
102664	0	1
102665	0	1
102666	0	1
102667	0	1
102668	3	113
102669	0	1
10267	0	101
102671	0	1
102672	0	1
102673	0	1
102674	0	1
102675	0	1
102676	0	101
102677	0	1
102678	1	31
102679	1	3
10268	0	1
102680	0	1
102681	1	11
102682	0	1
102683	0	1
102684	0	1
102685	0	101
102686	0	101
102687	1	121
102688	1	16
102689	0	1
10269	0	1
102690	0	1
102691	0	1
102692	0	101
102693	0	1
102694	0	1
102695	0	1
102696	0	1
102697	0	1
102698	1	149
102699	1	11
1027	0	101
10270	1	11
102700	0	1
102701	1	119
102702	0	1
102703	0	1
102704	0	1
102705	0	1
102706	0	1
102707	0	1
102708	2	23
102709	0	1
10271	0	1
102710	0	1
102711	0	1
102712	0	1
102713	2	1
102714	0	101
102715	1	1
102716	0	1
102717	0	101
102718	0	101
102719	0	1
10272	1	31
102720	0	1
102721	0	1
102722	1	101
